#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
YLR273C_CDS	GENE_YLR273C_CDS	YLR273C_id001	protein_coding	0	9	8	62	0	0	0	0	43	0	0	0	8	0	0	0	0	0	0	0	0	9	19
YLR274W_CDS	GENE_YLR274W_CDS	YLR274W_id001	protein_coding	0	7	0	67	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	7	48
YLR275W_CDS	GENE_YLR275W_CDS	YLR275W_id001	protein_coding	0	0	0	45	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	0	0	0	25
YLR275W_CDS	GENE_YLR275W_CDS	YLR275W_id002	protein_coding	0	0	0	45	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	0	0	0	25
YLR276C_CDS	GENE_YLR276C_CDS	YLR276C_id001	protein_coding	0	3	0	43	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	3	16
YLR276C_CDS	GENE_YLR276C_CDS	YLR276C_id002	protein_coding	0	3	0	43	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	3	16
YLR277C_CDS	GENE_YLR277C_CDS	YLR277C_id001	protein_coding	0	4	1	31	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	0	4	14
YLR277C_CDS	GENE_YLR277C_CDS	YLR277C_id002	protein_coding	0	4	1	31	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	0	4	14
YLR278C_CDS	GENE_YLR278C_CDS	YLR278C_mRNA	protein_coding	0	8	1	27	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	8	12
YLR279W_CDS	GENE_YLR279W_CDS	YLR279W_mRNA	protein_coding	1	0	1	25	0	0	0	0	11	0	0	0	1	0	0	0	1	0	0	1	0	0	14
YLR280C_CDS	GENE_YLR280C_CDS	YLR280C_id001	protein_coding	1	0	2	24	0	0	0	0	14	0	0	0	2	0	0	0	0	0	1	0	0	0	10
YLR281C_CDS	GENE_YLR281C_CDS	YLR281C_mRNA	protein_coding	0	3	0	24	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	3	10
YLR282C_CDS	GENE_YLR282C_CDS	YLR282C_mRNA	protein_coding	0	0	0	24	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	11
YLR283W_CDS	GENE_YLR283W_CDS	YLR283W_id001	protein_coding	0	4	0	23	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4	12
YLR283W_CDS	GENE_YLR283W_CDS	YLR283W_id002	protein_coding	0	4	0	23	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4	12
YLR284C_CDS	GENE_YLR284C_CDS	YLR284C_id001	protein_coding	0	0	0	30	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	14
YLR284C_CDS	GENE_YLR284C_CDS	YLR284C_id004	protein_coding	0	0	0	30	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	14
YLR285C-A_CDS	GENE_YLR285C-A_CDS	YLR285C-A_id001	protein_coding	0	0	0	32	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	22
YLR285C-A_CDS	GENE_YLR285C-A_CDS	YLR285C-A_id004	protein_coding	0	0	0	32	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	22
YLR285W_CDS	GENE_YLR285W_CDS	YLR285W_id001	protein_coding	0	0	0	34	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	14
YLR285W_CDS	GENE_YLR285W_CDS	YLR285W_id002	protein_coding	0	0	0	34	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	14
YLR286C_CDS	GENE_YLR286C_CDS	YLR286C_id001	protein_coding	0	4	1	33	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	4	22
YLR286C_CDS	GENE_YLR286C_CDS	YLR286C_id005	protein_coding	0	4	1	33	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	4	22
YLR286W-A_CDS	GENE_YLR286W-A_CDS	YLR286W-A_id001	protein_coding	0	0	0	34	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	11
YLR286W-A_CDS	GENE_YLR286W-A_CDS	YLR286W-A_id007	protein_coding	0	0	0	34	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	11
YLR287C-A_CDS	GENE_YLR287C-A_CDS	YLR287C-A_id001	protein_coding	0	0	0	39	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	19
YLR287C-A_CDS	GENE_YLR287C-A_CDS	YLR287C-A_id006	protein_coding	0	0	0	39	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	19
YLR287C_CDS	GENE_YLR287C_CDS	YLR287C_id001	protein_coding	0	2	1	37	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	2	24
YLR287C_CDS	GENE_YLR287C_CDS	YLR287C_id002	protein_coding	0	2	1	37	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	2	24
YLR288C_CDS	GENE_YLR288C_CDS	YLR288C_id001	protein_coding	0	5	0	38	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	5	16
YLR288C_CDS	GENE_YLR288C_CDS	YLR288C_id004	protein_coding	0	5	0	38	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	5	16
YLR289W_CDS	GENE_YLR289W_CDS	YLR289W_id001	protein_coding	0	9	0	34	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	9	23
YLR290C_CDS	GENE_YLR290C_CDS	YLR290C_id001	protein_coding	0	0	0	38	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	13
YLR290C_CDS	GENE_YLR290C_CDS	YLR290C_id002	protein_coding	0	0	0	38	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	13
YLR291C_CDS	GENE_YLR291C_CDS	YLR291C_id001	protein_coding	0	5	0	27	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	5	9
YLR291C_CDS	GENE_YLR291C_CDS	YLR291C_id002	protein_coding	0	5	0	27	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	5	9
YLR292C_CDS	GENE_YLR292C_CDS	YLR292C_id001	protein_coding	0	1	0	24	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	8
YLR292C_CDS	GENE_YLR292C_CDS	YLR292C_id003	protein_coding	0	1	0	24	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	8
YLR293C_CDS	GENE_YLR293C_CDS	YLR293C_id001	protein_coding	0	0	0	28	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	14
YLR293C_CDS	GENE_YLR293C_CDS	YLR293C_id007	protein_coding	0	0	0	28	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	14
YLR294C_CDS	GENE_YLR294C_CDS	YLR294C_id001	protein_coding	0	1	1	21	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	1	12
YLR295C_CDS	GENE_YLR295C_CDS	YLR295C_id001	protein_coding	0	2	0	22	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	12
YLR295C_CDS	GENE_YLR295C_CDS	YLR295C_id002	protein_coding	0	2	0	22	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	12
YLR296W_CDS	GENE_YLR296W_CDS	YLR296W_id001	protein_coding	0	0	0	26	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	13
YLR297W_CDS	GENE_YLR297W_CDS	YLR297W_id001	protein_coding	0	0	0	25	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	10
YLR297W_CDS	GENE_YLR297W_CDS	YLR297W_id005	protein_coding	0	0	0	25	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	10
YLR298C_CDS	GENE_YLR298C_CDS	YLR298C_id001	protein_coding	0	0	0	31	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	22
YLR298C_CDS	GENE_YLR298C_CDS	YLR298C_id002	protein_coding	0	0	0	31	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	22
YLR299C-A_CDS	GENE_YLR299C-A_CDS	YLR299C-A_mRNA	protein_coding	0	0	0	42	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	30
YLR299W_CDS	GENE_YLR299W_CDS	YLR299W_id001	protein_coding	0	5	1	42	0	0	0	0	30	0	0	0	1	0	0	0	0	0	0	0	0	5	12
YLR299W_CDS	GENE_YLR299W_CDS	YLR299W_id003	protein_coding	0	5	1	42	0	0	0	0	30	0	0	0	1	0	0	0	0	0	0	0	0	5	12
YLR300W_CDS	GENE_YLR300W_CDS	YLR300W_id001	protein_coding	0	8	0	62	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	8	13
YLR300W_CDS	GENE_YLR300W_CDS	YLR300W_id002	protein_coding	0	8	0	62	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	8	13
YLR301W_CDS	GENE_YLR301W_CDS	YLR301W_id001	protein_coding	0	1	1	70	0	0	0	0	46	0	0	0	1	0	0	0	0	0	0	0	0	1	24
YLR301W_CDS	GENE_YLR301W_CDS	YLR301W_id002	protein_coding	0	1	1	70	0	0	0	0	46	0	0	0	1	0	0	0	0	0	0	0	0	1	24
YLR302C_CDS	GENE_YLR302C_CDS	YLR302C_mRNA	protein_coding	1	1	2	64	0	0	0	0	27	1	0	0	2	0	0	0	0	0	0	0	0	1	37
YLR303W_CDS	GENE_YLR303W_CDS	YLR303W_id001	protein_coding	0	2	1	66	0	0	0	0	37	0	0	0	1	0	0	0	0	0	0	0	0	2	29
YLR303W_CDS	GENE_YLR303W_CDS	YLR303W_id005	protein_coding	0	2	1	66	0	0	0	0	37	0	0	0	1	0	0	0	0	0	0	0	0	2	29
YLR304C_CDS	GENE_YLR304C_CDS	YLR304C_id001	protein_coding	0	5	0	71	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	21
YLR304C_CDS	GENE_YLR304C_CDS	YLR304C_id005	protein_coding	0	5	0	71	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	21
YLR305C_CDS	GENE_YLR305C_CDS	YLR305C_mRNA	protein_coding	0	21	5	75	0	0	0	0	37	0	0	0	5	0	0	0	0	0	0	0	0	21	38
YLR306W_CDS	GENE_YLR306W_CDS	YLR306W_id001	protein_coding	0	2	3	63	0	0	0	0	38	0	0	0	3	0	0	0	0	0	0	0	0	2	25
YLR306W_CDS	GENE_YLR306W_CDS	YLR306W_id002	protein_coding	0	2	3	63	0	0	0	0	38	0	0	0	3	0	0	0	0	0	0	0	0	2	25
YLR307C-A_CDS	GENE_YLR307C-A_CDS	YLR307C-A_mRNA	protein_coding	0	0	0	68	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	33
YLR307W_CDS	GENE_YLR307W_CDS	YLR307W_id001	protein_coding	0	3	1	65	0	0	0	0	30	0	0	0	1	0	0	0	0	0	0	0	0	3	35
YLR308W_CDS	GENE_YLR308W_CDS	YLR308W_mRNA	protein_coding	0	4	2	56	0	0	0	0	18	0	0	0	2	0	0	0	0	0	0	0	0	4	38
YLR309C_CDS	GENE_YLR309C_CDS	YLR309C_id001	protein_coding	0	10	3	52	0	0	0	0	38	0	0	0	3	0	0	0	0	0	0	0	0	10	14
YLR310C_CDS	GENE_YLR310C_CDS	YLR310C_mRNA	protein_coding	0	7	4	79	0	0	0	0	33	0	0	0	4	0	0	0	0	0	0	0	0	7	46
YLR311C_CDS	GENE_YLR311C_CDS	YLR311C_id001	protein_coding	3	2	0	55	0	0	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	2	42
YLR311C_CDS	GENE_YLR311C_CDS	YLR311C_id004	protein_coding	3	2	0	55	0	0	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	2	42
YLR312C_CDS	GENE_YLR312C_CDS	YLR312C_id001	protein_coding	0	1	2	64	0	0	0	0	18	0	0	0	2	0	0	0	0	0	0	0	0	1	46
YLR312C_CDS	GENE_YLR312C_CDS	YLR312C_id003	protein_coding	0	1	2	64	0	0	0	0	18	0	0	0	2	0	0	0	0	0	0	0	0	1	46
YLR312W-A_CDS	GENE_YLR312W-A_CDS	YLR312W-A_id001	protein_coding	0	6	1	67	0	0	0	0	42	0	0	0	1	0	0	0	0	0	0	0	0	6	25
YLR312W-A_CDS	GENE_YLR312W-A_CDS	YLR312W-A_id002	protein_coding	0	6	1	67	0	0	0	0	42	0	0	0	1	0	0	0	0	0	0	0	0	6	25
YLR313C_CDS	GENE_YLR313C_CDS	YLR313C_id001	protein_coding	1	9	9	55	0	0	0	0	32	1	0	0	9	0	0	0	0	0	0	0	0	9	23
YLR313C_CDS	GENE_YLR313C_CDS	YLR313C_id002	protein_coding	1	9	9	55	0	0	0	0	32	1	0	0	9	0	0	0	0	0	0	0	0	9	23
YLR314C_CDS	GENE_YLR314C_CDS	YLR314C_id001	protein_coding	0	6	1	59	0	0	0	0	43	0	0	0	1	0	0	0	0	0	0	0	0	6	16
YLR314C_CDS	GENE_YLR314C_CDS	YLR314C_id002	protein_coding	0	6	1	59	0	0	0	0	43	0	0	0	1	0	0	0	0	0	0	0	0	6	16
YLR315W_CDS	GENE_YLR315W_CDS	YLR315W_id001	protein_coding	0	1	0	55	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	47
YLR315W_CDS	GENE_YLR315W_CDS	YLR315W_id003	protein_coding	0	1	0	55	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	47
YLR316C_CDS	GENE_YLR316C_CDS	YLR316C_id001	protein_coding	0	0	0	55	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	13
YLR316C_CDS	GENE_YLR316C_CDS	YLR316C_id002	protein_coding	0	0	0	55	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	13
YLR317W_CDS	GENE_YLR317W_CDS	YLR317W_id001	protein_coding	0	0	0	49	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	38
YLR317W_CDS	GENE_YLR317W_CDS	YLR317W_id002	protein_coding	0	0	0	49	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	38
YLR318W_CDS	GENE_YLR318W_CDS	YLR318W_mRNA	protein_coding	0	2	2	45	0	0	0	0	19	0	0	0	2	0	0	0	0	0	0	0	0	2	26
YLR319C_CDS	GENE_YLR319C_CDS	YLR319C_mRNA	protein_coding	0	7	0	40	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	7	23
YLR320W_CDS	GENE_YLR320W_CDS	YLR320W_mRNA	protein_coding	0	11	4	38	0	0	0	0	25	0	0	0	4	0	0	0	0	0	0	0	0	11	13
YLR321C_CDS	GENE_YLR321C_CDS	YLR321C_id001	protein_coding	0	3	1	44	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	0	3	21
YLR321C_CDS	GENE_YLR321C_CDS	YLR321C_id003	protein_coding	0	3	1	44	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	0	3	21
YLR322W_CDS	GENE_YLR322W_CDS	YLR322W_id001	protein_coding	0	1	2	43	0	0	0	0	22	0	0	0	2	0	0	0	0	0	0	0	0	1	21
YLR323C_CDS	GENE_YLR323C_CDS	YLR323C_id001	protein_coding	0	2	0	47	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	2	25
YLR323C_CDS	GENE_YLR323C_CDS	YLR323C_id004	protein_coding	0	2	0	47	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	2	25
YLR324W_CDS	GENE_YLR324W_CDS	YLR324W_id001	protein_coding	0	6	2	50	0	0	0	0	28	0	0	0	2	0	0	0	0	0	0	0	0	6	22
YLR324W_CDS	GENE_YLR324W_CDS	YLR324W_id002	protein_coding	0	6	2	50	0	0	0	0	28	0	0	0	2	0	0	0	0	0	0	0	0	6	22
YLR325C_CDS	GENE_YLR325C_CDS	YLR325C_id001	protein_coding	0	0	0	60	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	35
YLR325C_CDS	GENE_YLR325C_CDS	YLR325C_id002	protein_coding	0	0	0	60	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	35
YLR326W_CDS	GENE_YLR326W_CDS	YLR326W_id001	protein_coding	0	3	0	63	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	3	21
YLR326W_CDS	GENE_YLR326W_CDS	YLR326W_id002	protein_coding	0	3	0	63	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	3	21
YLR327C_CDS	GENE_YLR327C_CDS	YLR327C_id001	protein_coding	0	0	0	64	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	40
YLR327C_CDS	GENE_YLR327C_CDS	YLR327C_id003	protein_coding	0	0	0	64	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	40
YLR328W_CDS	GENE_YLR328W_CDS	YLR328W_id001	protein_coding	0	2	0	83	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	2	31
YLR328W_CDS	GENE_YLR328W_CDS	YLR328W_id005	protein_coding	0	2	0	83	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	2	31
YLR329W_CDS	GENE_YLR329W_CDS	YLR329W_mRNA	protein_coding	0	5	3	77	0	0	0	0	38	0	0	0	3	0	0	0	0	0	0	0	0	5	39
YLR330W_CDS	GENE_YLR330W_CDS	YLR330W_id001	protein_coding	0	11	16	69	0	0	0	0	25	0	0	0	16	0	0	0	0	0	0	0	0	11	44
YLR330W_CDS	GENE_YLR330W_CDS	YLR330W_id002	protein_coding	0	11	16	69	0	0	0	0	25	0	0	0	16	0	0	0	0	0	0	0	0	11	44
YLR331C_CDS	GENE_YLR331C_CDS	YLR331C_mRNA	protein_coding	0	1	0	74	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	1	23
YLR332W_CDS	GENE_YLR332W_CDS	YLR332W_id001	protein_coding	0	1	1	76	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	0	1	51
YLR332W_CDS	GENE_YLR332W_CDS	YLR332W_id002	protein_coding	0	1	1	76	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	0	1	51
YLR333C_CDS	GENE_YLR333C_CDS	YLR333C_id001	protein_coding	0	0	0	35	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	11
YLR333C_CDS	GENE_YLR333C_CDS	YLR333C_id002	protein_coding	0	0	0	35	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	11
YLR334C_CDS	GENE_YLR334C_CDS	YLR334C_mRNA	protein_coding	1	0	1	32	0	0	0	0	24	0	0	0	1	0	0	0	0	0	1	0	0	0	8
YLR335W_CDS	GENE_YLR335W_CDS	YLR335W_id001	protein_coding	0	0	3	44	0	0	0	0	21	0	0	0	3	0	0	0	0	0	0	0	0	0	23
YLR335W_CDS	GENE_YLR335W_CDS	YLR335W_id004	protein_coding	0	0	3	44	0	0	0	0	21	0	0	0	3	0	0	0	0	0	0	0	0	0	23
YLR336C_CDS	GENE_YLR336C_CDS	YLR336C_id001	protein_coding	0	1	3	38	0	0	0	0	11	0	0	0	3	0	0	0	0	0	0	0	0	1	27
YLR336C_CDS	GENE_YLR336C_CDS	YLR336C_id003	protein_coding	0	1	3	38	0	0	0	0	11	0	0	0	3	0	0	0	0	0	0	0	0	1	27
YLR337C_CDS	GENE_YLR337C_CDS	YLR337C_id001	protein_coding	0	11	7	33	0	2	0	0	8	0	0	0	5	0	0	0	0	0	0	0	0	11	25
YLR337C_CDS	GENE_YLR337C_CDS	YLR337C_id005	protein_coding	0	11	7	33	0	2	0	0	8	0	0	0	5	0	0	0	0	0	0	0	0	11	25
YLR338W_CDS	GENE_YLR338W_CDS	YLR338W_mRNA	protein_coding	0	1	2	45	0	0	0	0	25	0	0	0	2	0	0	0	0	0	0	0	0	1	20
YLR339C_CDS	GENE_YLR339C_CDS	YLR339C_mRNA	protein_coding	0	0	1	66	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	0	42
YLR340W_CDS	GENE_YLR340W_CDS	YLR340W_id001	protein_coding	0	0	1	87	0	0	0	0	63	0	0	0	1	0	0	0	0	0	0	0	0	0	24
YLR340W_CDS	GENE_YLR340W_CDS	YLR340W_id004	protein_coding	0	0	1	87	0	0	0	0	63	0	0	0	1	0	0	0	0	0	0	0	0	0	24
YLR341W_CDS	GENE_YLR341W_CDS	YLR341W_mRNA	protein_coding	0	5	5	183	0	0	0	0	156	0	0	0	5	0	0	0	0	0	0	0	0	5	27
YLR342W-A_CDS	GENE_YLR342W-A_CDS	YLR342W-A_id001	protein_coding	2	0	1	308	0	0	0	0	48	2	0	0	1	0	0	0	0	0	0	0	0	0	260
YLR342W-A_CDS	GENE_YLR342W-A_CDS	YLR342W-A_id004	protein_coding	2	0	1	308	0	0	0	0	48	2	0	0	1	0	0	0	0	0	0	0	0	0	260
YLR342W_CDS	GENE_YLR342W_CDS	YLR342W_mRNA	protein_coding	1	236	27	78	0	0	0	0	53	1	0	0	27	0	0	0	0	0	0	0	0	236	25
YLR343W_CDS	GENE_YLR343W_CDS	YLR343W_mRNA	protein_coding	0	6	7	298	0	0	0	0	43	0	0	0	7	0	0	0	0	0	0	0	0	6	255
YLR344W_CDS	GENE_YLR344W_CDS	YLR344W_id001	protein_coding	0	1	1	159	0	0	0	0	24	0	0	4	1	0	0	0	1	0	0	0	0	0	132
YLR344W_CDS	GENE_YLR344W_CDS	YLR344W_id002	protein_coding	0	1	1	159	0	0	0	0	24	0	0	4	1	0	0	0	1	0	0	0	0	0	132
YLR345W_CDS	GENE_YLR345W_CDS	YLR345W_id001	protein_coding	0	7	0	77	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	7	58
YLR345W_CDS	GENE_YLR345W_CDS	YLR345W_id004	protein_coding	0	7	0	77	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	7	58
YLR346C_CDS	GENE_YLR346C_CDS	YLR346C_id001	protein_coding	0	2	0	59	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	2	15
YLR346C_CDS	GENE_YLR346C_CDS	YLR346C_id002	protein_coding	0	2	0	59	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	2	15
YLR347C_CDS	GENE_YLR347C_CDS	YLR347C_id001	protein_coding	0	6	0	59	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	6	29
YLR347C_CDS	GENE_YLR347C_CDS	YLR347C_id003	protein_coding	0	6	0	59	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	6	29
YLR347W-A_CDS	GENE_YLR347W-A_CDS	YLR347W-A_id001	protein_coding	0	0	0	41	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	23
YLR348C_CDS	GENE_YLR348C_CDS	YLR348C_id001	protein_coding	0	2	0	51	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	2	32
YLR348C_CDS	GENE_YLR348C_CDS	YLR348C_id004	protein_coding	0	2	0	51	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	2	32
YLR349W_CDS	GENE_YLR349W_CDS	YLR349W_mRNA	protein_coding	0	4	0	46	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	4	16
YLR350W_CDS	GENE_YLR350W_CDS	YLR350W_id001	protein_coding	0	1	0	49	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	1	15
YLR350W_CDS	GENE_YLR350W_CDS	YLR350W_id002	protein_coding	0	1	0	49	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	1	15
YLR351C_CDS	GENE_YLR351C_CDS	YLR351C_id001	protein_coding	0	2	0	47	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	2	30
YLR351C_CDS	GENE_YLR351C_CDS	YLR351C_id003	protein_coding	0	2	0	47	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	2	30
YLR352W_CDS	GENE_YLR352W_CDS	YLR352W_id001	protein_coding	0	9	3	39	0	0	0	0	12	0	0	0	3	0	0	0	0	0	0	0	0	9	27
YLR352W_CDS	GENE_YLR352W_CDS	YLR352W_id002	protein_coding	0	9	3	39	0	0	0	0	12	0	0	0	3	0	0	0	0	0	0	0	0	9	27
YLR353W_CDS	GENE_YLR353W_CDS	YLR353W_id001	protein_coding	0	3	1	49	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	3	34
YLR353W_CDS	GENE_YLR353W_CDS	YLR353W_id002	protein_coding	0	3	1	49	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	3	34
YLR354C_CDS	GENE_YLR354C_CDS	YLR354C_id001	protein_coding	0	0	0	35	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	16
YLR354C_CDS	GENE_YLR354C_CDS	YLR354C_id002	protein_coding	0	0	0	35	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	16
YLR355C_CDS	GENE_YLR355C_CDS	YLR355C_id001	protein_coding	0	0	0	39	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	24
YLR355C_CDS	GENE_YLR355C_CDS	YLR355C_id007	protein_coding	0	0	0	39	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	24
YLR356W_CDS	GENE_YLR356W_CDS	YLR356W_id001	protein_coding	0	1	3	29	0	0	0	0	15	0	0	0	3	0	0	0	0	0	0	0	0	1	14
YLR356W_CDS	GENE_YLR356W_CDS	YLR356W_id002	protein_coding	0	1	3	29	0	0	0	0	15	0	0	0	3	0	0	0	0	0	0	0	0	1	14
YLR357W_CDS	GENE_YLR357W_CDS	YLR357W_id001	protein_coding	0	6	2	34	0	0	0	0	18	0	0	0	2	0	0	0	0	0	0	0	0	6	16
YLR357W_CDS	GENE_YLR357W_CDS	YLR357W_id002	protein_coding	0	6	2	34	0	0	0	0	18	0	0	0	2	0	0	0	0	0	0	0	0	6	16
YLR358C_CDS	GENE_YLR358C_CDS	YLR358C_mRNA	protein_coding	0	4	1	35	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	0	4	17
YLR359W_CDS	GENE_YLR359W_CDS	YLR359W_id001	protein_coding	0	4	0	44	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	4	24
YLR359W_CDS	GENE_YLR359W_CDS	YLR359W_id006	protein_coding	0	4	0	44	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	4	24
YLR360W_CDS	GENE_YLR360W_CDS	YLR360W_id001	protein_coding	0	4	2	34	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	0	4	17
YLR360W_CDS	GENE_YLR360W_CDS	YLR360W_id002	protein_coding	0	4	2	34	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	0	4	17
