Gene,Systematic name,logFC,FDR,geneLen,GC_content,median_IUPRED,%AA_A,%AA_C,%AA_D,%AA_E,%AA_F,%AA_G,%AA_H,%AA_I,%AA_K,%AA_L,%AA_M,%AA_N,%AA_P,%AA_Q,%AA_R,%AA_S,%AA_T,%AA_V,%AA_W,%AA_Y,%Helical,%Proteinturn,%Beta-sheet,Acidic AA%,Basic AA%,Polar AA%,Hydrophobic AA%,Charged AA%,number of physical interaction,number of positive genetic interaction,number of negative genetic interaction,"number of ppi, all","number of ppi, score >= 0.25","number of ppi, score > 0.5","number of ppi, score > 0.8","number of ppi, score >= 0.95",RNAseq Eupl,rna logFC,rna FC - other,Imputed log2(MS),Ribo_profilling_init_rate,Ribo_profilling_trans_rate,IDR ratio,Number of complexe,Intron status,aliphaticIndex,aromaticityScore,cai,codonBias,gravyScore,instabilityIndex,pI,5'-UTR_length,3'-UTR_length,protein half-life (hr),mRNA half-life (min),Ubiquitilation number,Phosphorylation number,is in complex,is essential,variants_impact_HIGH,variants_impact_LOW,variants_impact_MODERATE,variants_impact_MODIFIER,variants_effect_conservative_inframe_deletion,variants_effect_conservative_inframe_insertion,variants_effect_disruptive_inframe_deletion,variants_effect_disruptive_inframe_insertion,variants_effect_downstream_gene_variant,variants_effect_frameshift_variant,variants_effect_intron_variant,variants_effect_missense_variant,variants_effect_splice_region_variant,variants_effect_start_lost,variants_effect_stop_gained,variants_effect_stop_lost,variants_effect_stop_retained_variant,variants_effect_synonymous_variant,variants_effect_upstream_gene_variant,alpha IDRratio,A3D mean score,A3D ratio,A3D mean +score,has disordered region,has transmembrane domain,flDPnn_disorder,PSIPRED_helix,PSIPRED_strand,PSIPRED_coil,MMseq2_low_conservation,MMseq2_high_conservation,MMseq2_median,SignalP,DFLpred_linker,ASAquick_buried,DisoRDPbind_RNA,DisoRDPbind_DNA,DisoRDPbind_PRO,MoRFchibi_morf,DRNApred_RNA,DRNApred_DNA,SCRIBER_PRO,PTM_content,haploinsufficient,Label,Numeric Label,rank,mitotic_cell_cycle,cellular_morphology,regulation of mitotic cell cycle (GO:0007346),prion_inheritance,regulation of cell cycle process (GO:0010564),prions,Prion-like,Sphingolipid Metabolism_WP370,number of genetic interaction,IDR ratio mean,Phosphorylation number norm_geneLen,Ubiquitilation number norm_geneLen,variants_impact_MODERATE norm_geneLen,variants_effect_missense_variant norm_geneLen,variants_impact_LOW norm_geneLen,variants_effect_synonymous_variant norm_geneLen
NCR1,YPL006W,-0.0621804177901993,0.726646680616503,3513.0,38.0871,0.0473,0.0564,0.0333,0.0487,0.0606,0.0769,0.0487,0.0102,0.0692,0.0547,0.1085,0.0188,0.0529,0.041,0.0384,0.0299,0.0777,0.0538,0.0675,0.0137,0.0384,0.374,0.2203,0.2442,0.1093,0.0948,0.2945,0.4493999999999999,0.2041,1.0,36.0,148.0,19.0,13.0,2.0,0.0,0.0,5.49757727851334,1.48816005468095,1.173713842507814,31.18592797704888,0.016,0.015,0.0,0.0,0.0,89.88,0.13,0.13,0.03,0.11,42.57,4.83,56,60.0,6.1,44.0,,1.0,0.0,0.0,0.0,18.0,2.0,69.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,38.0,0.035042735042735,-0.4252049572649573,0.1794871794871795,0.2742079487179489,0.0,1.0,0.003,0.51,0.097,0.393,0.09,0.09,2.43,1.0,0.008,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0,Neutral,0,-0.0086229755169292,0,0,0,0,0,0,0,0,184.0,0.0175213675213675,0.3952147126997682,,0.7904294253995364,0.7904294253995364,7.113864828595828,7.113864828595828
RET3,YPL010W,-3.03405348635789,5.33322811047376e-06,570.0,37.0175,0.1554,0.0526,0.0,0.0684,0.0789,0.0368,0.0526,0.0211,0.0789,0.0737,0.1263,0.0211,0.0421,0.0263,0.0789,0.0316,0.0684,0.0368,0.0474,0.0053,0.0474,0.3421,0.1895,0.2789,0.1473,0.1264,0.2736,0.4158,0.2737,4.0,4.0,76.0,41.0,38.0,11.0,7.0,6.0,6.4925003040912745,1.10691575472986,1.405377569506086,29.83719124191845,0.125,0.088,0.0,1.0,0.0,94.6,0.09,0.19,0.14,-0.38,46.01,4.79,67,148.0,,33.0,1.0,,1.0,1.0,0.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0582010582010582,-0.8925216931216932,0.1851851851851851,0.1655671957671958,0.0,0.0,0.0,0.392,0.27,0.338,0.06,0.06,2.47,0.0,0.048,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0,Toxic,1,-15.998593890072543,0,0,0,0,0,0,0,0,80.0,0.0291005291005291,,2.4357706766917295,0.0,0.0,7.307312030075188,7.307312030075188
TAF3,YPL011C,-2.84404205552285,0.0002309563984688,1062.0,38.1356,0.44585,0.0565,0.0056,0.0819,0.0932,0.0339,0.0311,0.0141,0.0621,0.0593,0.1102,0.0254,0.0678,0.0367,0.0508,0.0508,0.0876,0.065,0.0339,0.0085,0.0226,0.2712,0.2232,0.2853,0.1751,0.1242,0.2994,0.3531,0.2993,14.0,49.0,200.0,28.0,21.0,15.0,14.0,14.0,4.1888168463804405,1.13412228998485,1.08510275556087,25.90517986780188,0.016,0.015,0.4067796610169492,1.0,0.0,78.94,0.07,0.12,-0.03,-0.66,46.46,4.4,36,90.0,5.8,48.0,,29.0,1.0,1.0,0.0,5.0,1.0,59.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.2492917847025495,-1.0902220963172806,0.2577903682719547,0.2538773371104816,1.0,0.0,0.3,0.507,0.048,0.445,0.22,0.03,2.1,0.0,0.0,0.269,0.0,0.0,0.184,0.0,0.0,0.0,0.003,0.068,0,Toxic,1,-10.34227361779172,0,0,0,0,0,0,0,0,249.0,0.32803572285974936,37.91270177562551,,1.3073345439870863,1.3073345439870863,6.5366727199354315,6.5366727199354315
RRP12,YPL012W,-1.7157068552339,0.0197201004087306,3687.0,36.6694,0.1349,0.0708,0.0122,0.057,0.0683,0.0423,0.0382,0.0155,0.0716,0.0773,0.109,0.0195,0.0545,0.0374,0.035,0.0448,0.0952,0.0561,0.0635,0.0057,0.0252,0.3173,0.2254,0.2677,0.1253,0.1376,0.2782,0.4075999999999999,0.2629,38.0,0.0,42.0,198.0,161.0,105.0,30.0,2.0,7.51320855603194,0.176921690915511,0.3740374660597643,31.54822461621738,0.066,0.056,0.1570382424735557,0.0,0.0,92.05,0.07,0.18,0.14,-0.22,41.43,7.02,122,104.0,9.8,5.0,,20.0,0.0,1.0,0.0,16.0,6.0,53.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,0.1245928338762215,-1.0119677524429969,0.0594462540716612,0.0405063517915309,1.0,0.0,0.033,0.59,0.044,0.366,0.13,0.05,2.22,0.0,0.015,0.423,0.0,0.01,0.025,0.011,0.0,0.0,0.0,0.024,0,Toxic,1,-2.925436108343128,0,0,0,0,0,0,0,0,42.0,0.1408155381748886,7.531268162268976,,2.2593804486806928,2.2593804486806928,6.025014529815181,6.025014529815181
MRPS16,YPL013C,0.271974500437865,0.116169036093844,366.0,41.8033,0.2783,0.0656,0.0082,0.041,0.0492,0.0246,0.0574,0.0,0.0492,0.0984,0.0738,0.0164,0.0574,0.0574,0.0082,0.0984,0.0492,0.0656,0.1311,0.0164,0.0246,0.3197,0.2213,0.2049,0.0902,0.1968,0.2132,0.4017,0.287,23.0,14.0,75.0,223.0,169.0,147.0,81.0,59.0,5.03651312221945,0.545823943161242,0.6751981444394431,26.084907811254563,,,0.0,1.0,0.0,86.35,0.07,0.09,-0.06,-0.33,37.27,11.08,37,125.0,7.0,44.0,,,1.0,0.0,0.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,0.0495867768595041,-0.7572595041322314,0.2727272727272727,0.229099173553719,0.0,0.0,0.289,0.198,0.306,0.496,0.12,0.07,2.45,0.0,0.0,0.132,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0,Neutral,0,0.254271575266364,0,0,0,0,0,0,0,0,89.0,0.02479338842975205,,,0.0,0.0,18.96706674473068,18.96706674473068
HST2,YPL015C,-0.345288962380003,0.0501313472966209,1074.0,43.3892,0.21785,0.0615,0.0196,0.0726,0.0754,0.0531,0.0587,0.0335,0.0447,0.0838,0.095,0.014,0.0335,0.0559,0.0419,0.0307,0.081,0.0391,0.0698,0.0084,0.0251,0.2961,0.2291,0.2458,0.148,0.148,0.2402,0.3716,0.296,3.0,0.0,5.0,20.0,8.0,0.0,0.0,0.0,6.605539148321615,1.16964855118659,1.0024020047764708,27.14679415936348,,,0.1396648044692737,0.0,0.0,77.1,0.09,0.14,0.07,-0.41,38.47,5.6,42,305.0,8.6,27.0,,15.0,0.0,0.0,0.0,4.0,1.0,64.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,0.1148459383753501,-1.08886106442577,0.072829131652661,0.0408100840336134,1.0,0.0,0.182,0.401,0.112,0.487,0.1,0.08,2.4,0.0,0.003,0.395,0.0,0.0,0.118,0.028,0.0,0.0,0.0,0.078,0,Neutral,0,-0.4488378845687231,0,0,0,0,0,0,0,0,5.0,0.1272553714223119,19.390911811652035,,1.2927274541101357,1.2927274541101357,5.170909816440543,5.170909816440543
SWI1,YPL016W,-3.47960121053698,1.51352651645424e-06,3945.0,35.2345,0.3599,0.0479,0.0061,0.0395,0.0388,0.0411,0.0251,0.0099,0.0654,0.0601,0.1065,0.0129,0.1627,0.0479,0.0844,0.0274,0.1004,0.057,0.0388,0.0038,0.0236,0.2791,0.3361,0.2061,0.0783,0.0974,0.4342,0.3399999999999999,0.1757,16.0,68.0,169.0,96.0,71.0,30.0,13.0,11.0,5.128402741557975,1.15465540338957,1.4570409488229603,27.826527772450635,0.014,0.014,0.4083650190114068,1.0,0.0,80.35,0.07,0.15,0.07,-0.67,46.93,9.14,369,112.0,7.0,27.0,,16.0,1.0,1.0,0.0,20.0,5.0,62.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,31.0,0.4269406392694064,-0.983167808219178,0.1552511415525114,0.1408676560121764,1.0,0.0,0.243,0.44,0.058,0.502,0.31,0.03,1.99,0.0,0.036,0.311,0.012,0.005,0.25,0.0,0.0,0.03,0.0,0.068,0,Toxic,1,-20.25131372286946,0,0,0,1,0,1,1,0,237.0,0.4176528291404066,5.630983161325366,,1.759682237914177,1.4077457903313415,7.038728951656708,7.038728951656708
CTF19,YPL018W,0.670635725705273,0.0025210729644902,1110.0,39.3694,0.1336,0.027,0.0189,0.0676,0.0568,0.0378,0.0405,0.0189,0.0757,0.0784,0.1297,0.0243,0.0811,0.0216,0.0486,0.0622,0.0649,0.0649,0.0432,0.0054,0.0297,0.3216,0.2081,0.2378,0.1244,0.1595,0.3081,0.3728,0.2838999999999999,73.0,8.0,121.0,103.0,46.0,23.0,11.0,10.0,3.167136709957485,1.22255398562938,1.2275879531506146,23.72366294856842,0.053,0.045,0.1297297297297297,1.0,0.0,90.8,0.07,0.11,-0.02,-0.46,34.58,8.79,,,,,,3.0,1.0,0.0,0.0,2.0,2.0,55.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.1463414634146341,-1.0185926829268293,0.1626016260162601,0.0925181571815718,0.0,0.0,0.119,0.423,0.187,0.39,0.14,0.05,2.11,0.0,0.003,0.29,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.038,0,Neutral,0,1.7425896508009409,1,0,0,0,0,0,0,0,129.0,0.1380355965721819,3.7524034749034754,,2.5016023166023165,2.5016023166023165,2.5016023166023165,2.5016023166023165
ULP1,YPL020C,0.421309641951617,0.218846527299434,1866.0,34.6731,0.374,0.037,0.008,0.0723,0.0659,0.0418,0.0418,0.0145,0.0627,0.1077,0.0772,0.0193,0.074,0.0322,0.0338,0.0723,0.0932,0.0563,0.037,0.0129,0.0386,0.2701,0.2412,0.1994,0.1382,0.1945,0.3039,0.3265,0.3327,81.0,2.0,105.0,208.0,80.0,11.0,3.0,3.0,2.964973343216955,1.45388007056202,1.3510151741908314,27.60033539899961,0.031,0.028,0.1864951768488746,0.0,0.0,64.42,0.09,0.15,0.03,-0.93,51.0,10.01,89,76.0,6.4,33.0,,75.0,0.0,1.0,0.0,3.0,2.0,51.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.4363929146537842,-1.3085771336553946,0.1610305958132045,0.1596169082125603,1.0,0.0,0.122,0.44,0.09,0.47,0.19,0.05,2.09,0.0,0.008,0.303,0.0,0.006,0.005,0.0,0.0,0.01,0.0,0.071,0,Neutral,0,0.2780055237806828,0,0,0,0,0,0,0,0,107.0,0.3114440457513294,55.803427882406986,,1.4880914101975196,1.4880914101975196,2.2321371152962795,2.2321371152962795
RAD1,YPL022W,-1.23876490213882,0.140695794238851,3303.0,38.026,0.2436,0.0418,0.0091,0.0708,0.0872,0.0363,0.0345,0.0218,0.0681,0.0772,0.1144,0.0163,0.069,0.0363,0.0409,0.0481,0.0799,0.049,0.0609,0.0109,0.0263,0.317,0.2198,0.2598,0.158,0.1471,0.2742,0.375,0.3051,34.0,16.0,27.0,110.0,80.0,43.0,8.0,4.0,5.162935708794755,1.18743808240808,1.2860166922081249,24.667464496504014,0.016,0.015,0.1662125340599455,1.0,0.0,88.05,0.07,0.12,-0.01,-0.51,48.24,5.12,81,146.0,,32.0,,24.0,1.0,0.0,0.0,13.0,6.0,46.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,0.2009090909090909,-1.078947909090909,0.0781818181818181,0.046907,1.0,0.0,0.119,0.423,0.129,0.448,0.14,0.06,2.24,0.0,0.005,0.355,0.0,0.0,0.121,0.0,0.0,0.0,0.0,0.054,0,Neutral,0,-1.0550794606773353,0,0,0,0,0,0,0,0,43.0,0.1835608124845182,10.088205527442584,,2.522051381860646,2.522051381860646,5.464444660698067,5.464444660698067
SKS1,YPL026C,0.828735636351383,0.0249901648409718,1509.0,38.7011,0.1298,0.0318,0.0239,0.0696,0.0577,0.0457,0.0298,0.0318,0.0616,0.0477,0.1113,0.0199,0.0696,0.0318,0.0855,0.0318,0.0895,0.0636,0.0497,0.006,0.0398,0.3141,0.2207,0.2207,0.1273,0.1113,0.3719,0.3658,0.2385999999999999,50.0,4.0,21.0,27.0,12.0,0.0,0.0,0.0,5.42276908438056,0.909703436019789,1.2424910035888768,24.70109845680905,0.013,0.012,0.2345924453280318,0.0,0.0,80.8,0.09,0.15,0.06,-0.46,46.56,4.83,62,54.0,,115.0,,2.0,0.0,0.0,0.0,3.0,2.0,46.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.1772908366533864,-1.0430940239043824,0.1254980079681275,0.06781593625498,1.0,0.0,0.251,0.468,0.116,0.416,0.2,0.08,2.28,0.0,0.014,0.371,0.0,0.0,0.173,0.0,0.0,0.01,0.0,0.036,0,Neutral,0,1.327825827219291,0,0,0,0,0,0,0,0,25.0,0.2059416409907091,1.8401448452144278,,1.8401448452144278,1.8401448452144278,2.7602172678216412,2.7602172678216412
ERG10,YPL028W,0.645373237964617,0.0012139031850543,1197.0,44.1103,0.1942,0.1328,0.015,0.0476,0.0551,0.0301,0.0952,0.015,0.0627,0.0752,0.0727,0.0125,0.0476,0.0376,0.0401,0.0276,0.0677,0.0401,0.0977,0.0075,0.0175,0.2882,0.2481,0.2732,0.1027,0.1178,0.2279999999999999,0.4335,0.2205,3.0,7.0,127.0,36.0,21.0,5.0,1.0,0.0,9.938257250320548,0.63101338651276,0.533858458007779,34.687464547981264,0.213,0.147,0.0551378446115288,0.0,0.0,93.0,0.06,0.37,0.51,0.01,28.56,7.46,35,101.0,12.0,32.0,4.0,14.0,0.0,1.0,0.0,4.0,0.0,55.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,-0.6729771356783919,0.0778894472361809,0.0561964824120603,0.0,0.0,0.01,0.352,0.181,0.467,0.01,0.06,2.54,0.0,0.008,0.47,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.055,0,Neutral,0,1.8817895803606688,0,0,0,0,0,0,0,0,134.0,0.0275689223057644,16.238471177944863,4.639563193698532,0.0,0.0,4.639563193698532,4.639563193698532
SUV3,YPL029W,-2.42204510088108,0.0309710895297847,2214.0,39.0696,0.1449,0.0447,0.0108,0.061,0.0556,0.0461,0.0474,0.0217,0.0664,0.0921,0.1098,0.0271,0.0528,0.0447,0.0285,0.0461,0.0799,0.0515,0.0623,0.0108,0.0393,0.3347,0.2249,0.2371,0.1166,0.1599,0.2628,0.4065,0.2765,0.0,0.0,0.0,42.0,39.0,17.0,12.0,1.0,4.689256800244885,0.532400890190603,0.5603589290417724,25.309374891441777,0.025,0.023,0.0,1.0,0.0,86.48,0.1,0.12,-0.03,-0.31,31.58,9.43,51,43.0,6.4,27.0,,1.0,1.0,0.0,0.0,8.0,1.0,50.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,0.1017639077340569,-0.8280217096336498,0.0854816824966078,0.0827888738127544,0.0,0.0,0.027,0.438,0.119,0.443,0.16,0.06,2.24,0.0,0.014,0.418,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.047,0,Toxic,1,-3.654971455814593,0,0,0,0,0,0,0,0,0.0,0.05088195386702845,0.6270954316686024,,0.6270954316686024,0.6270954316686024,5.016763453348819,5.016763453348819
TRM44,YPL030W,-1.23879486086056,0.0283022679263157,1704.0,38.9671,0.2453,0.0458,0.0141,0.0458,0.0687,0.044,0.0458,0.037,0.081,0.0757,0.0722,0.0158,0.0669,0.0546,0.0387,0.0511,0.081,0.044,0.0722,0.0141,0.0299,0.3134,0.2482,0.2025,0.1144999999999999,0.1638,0.2746,0.375,0.2783,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,5.647478104629105,0.597861438944338,0.7318882032519652,29.15745079589277,0.15,0.118,0.0669014084507042,0.0,0.0,80.21,0.09,0.14,0.05,-0.45,44.92,8.79,47,87.0,12.3,17.0,,9.0,0.0,0.0,0.0,1.0,1.0,51.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0793650793650793,-1.0488874779541446,0.0282186948853615,0.0274820105820105,0.0,0.0,0.051,0.346,0.189,0.465,0.17,0.08,2.25,0.0,0.041,0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0,Toxic,1,-1.91787589413096,0,0,0,0,0,0,0,0,0.0,0.07313324390789175,7.333042002012072,,0.8147824446680081,0.8147824446680081,0.8147824446680081,0.8147824446680081
SVL3,YPL032C,-0.156395113685423,0.8465729980407,2478.0,38.4584,0.5854,0.0496,0.0036,0.0339,0.0545,0.0436,0.0303,0.0242,0.0605,0.063,0.0908,0.023,0.0944,0.0617,0.0775,0.0327,0.1356,0.0642,0.0351,0.0036,0.0169,0.2506,0.322,0.2179,0.0884,0.1199,0.3922,0.3230999999999999,0.2083,10.0,2.0,71.0,47.0,26.0,0.0,0.0,0.0,7.754526396770075,0.726264199519021,0.94704673999232,30.916200640126224,0.225,0.085,0.5254237288135594,0.0,0.0,72.07,0.06,0.16,0.12,-0.64,57.37,9.18,185,109.0,9.5,27.0,,84.0,0.0,0.0,0.0,5.0,2.0,48.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.4157575757575757,-0.9324703030303032,0.1612121212121212,0.1198913939393939,1.0,0.0,0.333,0.393,0.101,0.506,0.26,0.05,2.03,0.0,0.0,0.251,0.0,0.013,0.303,0.019,0.0,0.07,0.0,0.068,0,Neutral,0,-0.0113129324660729,0,0,0,0,0,0,0,0,73.0,0.4705906522855675,47.06404358353511,,1.1205724662746455,1.1205724662746455,2.8014311656866133,2.8014311656866133
YPL034W,YPL034W,0.97015416740282,4.30293567382632e-05,498.0,37.3494,0.2592,0.006,0.0241,0.0482,0.0482,0.0301,0.0602,0.0361,0.0482,0.1386,0.1265,0.0181,0.0241,0.0663,0.012,0.0422,0.1024,0.0602,0.0482,0.0181,0.0361,0.3072,0.253,0.1988,0.0964,0.2169,0.2589,0.3313,0.3133,1.0,2.0,42.0,4.0,2.0,0.0,0.0,0.0,1.15767686319062,1.51549342161935,0.9715956104120944,23.2583999351938,0.3,0.099,0.0,0.0,0.0,80.18,0.08,0.13,-0.03,-0.54,43.2,10.29,,0.0,,34.0,,1.0,0.0,0.0,0.0,1.0,1.0,46.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.1272727272727272,-0.8929163636363636,0.1939393939393939,0.1627721212121211,0.0,0.0,0.2,0.364,0.097,0.539,0.16,0.08,2.11,0.0,0.006,0.242,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.055,0,Neutral,0,4.235921223041116,0,0,0,0,0,0,0,0,44.0,0.0636363636363636,2.787930292598967,,2.787930292598967,2.787930292598967,2.787930292598967,2.787930292598967
EGD1,YPL037C,0.664512946810193,0.0002409771000061,474.0,44.9367,0.4507,0.1329,0.0,0.0696,0.0696,0.038,0.0633,0.0253,0.038,0.1139,0.0886,0.019,0.057,0.038,0.0823,0.0127,0.0443,0.0316,0.0633,0.0,0.0063,0.2342,0.2025,0.3101,0.1392,0.1518999999999999,0.2214999999999999,0.3861,0.2910999999999999,19.0,4.0,26.0,142.0,51.0,9.0,3.0,1.0,8.96800245855703,0.346331564645357,0.5983498675615484,33.26686586807091,0.606,0.281,0.3987341772151899,1.0,0.0,77.53,0.04,0.61,0.73,-0.56,42.83,6.53,30,31.0,11.0,23.0,,16.0,1.0,0.0,0.0,1.0,0.0,63.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0573248407643312,-1.5523388535031846,0.1337579617834395,0.0870751592356687,1.0,0.0,0.631,0.484,0.121,0.395,0.06,0.05,2.38,0.0,0.0,0.159,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.064,0,Neutral,0,2.4042239402897585,0,0,0,0,0,0,0,0,30.0,0.22802950898976054,46.86546112115732,,0.0,0.0,2.9290913200723323,2.9290913200723323
MET31,YPL038W,0.918385152468012,0.0008269528571069,534.0,43.8202,0.4087,0.0787,0.0281,0.0506,0.0618,0.0169,0.0562,0.0393,0.0674,0.0843,0.1011,0.0169,0.0506,0.0449,0.0393,0.073,0.0899,0.0449,0.0449,0.0,0.0056,0.236,0.2416,0.2584,0.1124,0.1966,0.2583999999999999,0.3315,0.309,1.0,0.0,18.0,25.0,14.0,4.0,2.0,0.0,3.632296106436695,0.340313771187661,0.5612703248243331,23.5862915243748,0.092,0.067,0.196629213483146,1.0,0.0,84.51,0.02,0.1,0.01,-0.53,40.14,9.93,13,113.0,3.0,27.0,,6.0,1.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.3050847457627119,-1.0296824858757063,0.2598870056497175,0.2639564971751412,0.0,0.0,0.203,0.508,0.045,0.447,0.29,0.05,1.99,0.0,0.0,0.158,0.0,0.034,0.0,0.0,0.0,0.01,0.0,0.096,0,Neutral,0,2.830939909544464,0,0,0,0,0,0,0,0,18.0,0.25085697962292897,15.599879614767255,,0.0,0.0,0.0,0.0
ISM1,YPL040C,0.438733983512919,0.0426853545972384,3009.0,38.8169,0.1554,0.0419,0.014,0.0518,0.0668,0.0379,0.0469,0.0339,0.0718,0.0788,0.1186,0.015,0.0508,0.0409,0.0489,0.0459,0.0788,0.0518,0.0449,0.0179,0.0419,0.333,0.2173,0.2423,0.1186,0.1586,0.2862,0.3899,0.2772,3.0,3.0,69.0,35.0,27.0,14.0,7.0,0.0,5.28513246456772,0.661116337593221,0.9593417462913344,28.29281056217638,0.031,0.028,0.0,0.0,0.0,86.54,0.1,0.13,0.03,-0.43,42.35,8.29,,4.0,9.4,29.0,,,0.0,0.0,0.0,17.0,6.0,45.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,0.0199600798403193,-0.9051467065868264,0.0459081836327345,0.0268284431137724,0.0,0.0,0.007,0.444,0.139,0.417,0.16,0.09,2.25,0.0,0.005,0.428,0.0,0.002,0.0,0.0,0.0,0.01,0.0,0.038,0,Neutral,0,0.6009431973307324,0,0,0,0,0,0,0,0,72.0,0.00998003992015965,,,2.7684731519726533,2.7684731519726533,7.844007263922518,7.844007263922518
YPL041C,YPL041C,-0.795234224561444,0.0799315695541631,624.0,40.0641,0.0537,0.024,0.0144,0.0337,0.0288,0.0769,0.0529,0.0192,0.0481,0.0817,0.1683,0.0337,0.0481,0.0577,0.0288,0.0625,0.0577,0.0673,0.0433,0.0192,0.0288,0.3846,0.2163,0.2548,0.0625,0.1634,0.2450999999999999,0.4423,0.2259,0.0,0.0,0.0,36.0,14.0,0.0,0.0,0.0,3.298397741815945,1.09520533965298,0.8484154266318824,23.670093626638096,0.088,0.07,0.0,0.0,0.0,94.29,0.13,0.09,-0.04,-0.01,39.97,10.74,,119.0,,49.0,,,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.1739130434782608,-0.1286130434782608,0.429951690821256,0.6876222222222226,0.0,1.0,0.019,0.507,0.169,0.324,0.15,0.07,2.13,0.0,0.0,0.135,0.0,0.01,0.0,0.0,0.0,0.23,0.0,0.024,0,Neutral,0,-0.8725959292544674,0,0,0,0,0,0,0,0,0.0,0.0869565217391304,,,0.0,0.0,2.2249828296703296,2.2249828296703296
SSN3,YPL042C,1.24039959359198,3.58884312562815e-07,1668.0,41.0072,0.2328,0.0809,0.009,0.0468,0.045,0.027,0.0647,0.0342,0.0576,0.0737,0.0863,0.0288,0.0594,0.045,0.0504,0.0612,0.0558,0.0558,0.0576,0.0108,0.0486,0.2878,0.2248,0.241,0.0917999999999999,0.1691,0.279,0.3975999999999999,0.2608999999999999,50.0,110.0,141.0,78.0,58.0,29.0,11.0,5.0,4.738278550360505,0.949015404235096,0.9472417200482318,25.86814371930195,0.031,0.029,0.2482014388489208,1.0,0.0,75.87,0.09,0.12,0.02,-0.51,34.24,10.02,147,111.0,,32.0,,8.0,1.0,0.0,0.0,8.0,1.0,41.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.3369369369369369,-0.7835594594594595,0.1783783783783784,0.1088009009009009,1.0,0.0,0.214,0.445,0.079,0.476,0.14,0.09,2.46,0.0,0.018,0.369,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.054,0,Neutral,0,7.994431849884918,0,0,1,0,0,0,0,0,251.0,0.29256918789292885,6.658941418293936,,0.832367677286742,0.832367677286742,6.658941418293936,6.658941418293936
